installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2
15,TAURON WYTWARZANIE S.A.,PL,TAURON Wytw. SA O. Elektrownia Siersza w Trzebini,2017,4327,1538045,35.11
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2009,5797,5607,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2010,5797,6506,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2011,5797,4874,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2012,5797,5237,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2013,4564,3096,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2014,0,NA,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2015,0,NA,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2016,0,NA,35.30
765,Otwocki Zakład Energetyki Cieplnej Sp.z o.o.,PL,CIEPŁOWNIA,2017,0,NA,35.30
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2009,4796497,4982434,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2010,4796497,5653387,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2011,4796497,5832818,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2012,4796497,4869755,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2013,2655324,4839316,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2014,2452519,4441563,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2015,2131226,4691837,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2016,1624416,4336723,35.11
16,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra,2017,1231473,3849980,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2009,640857,806870,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2010,640857,729824,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2011,640857,750156,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2012,640857,799966,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2013,389249,710881,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2014,356096,692621,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2015,311402,763880,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2016,248395,468746,35.11
17,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Pomorzany,2017,197190,399017,35.11
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2009,16544,16300,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2010,16544,19287,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2011,16544,17418,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2012,16544,19251,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2013,12005,15711,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2014,9798,16692,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2015,7841,16492,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2016,6127,16894,35.30
767,Zakład Inżynierii Miejskiej Sp. z o.o. w Mikołowie,PL,KOTŁOWNIA,2017,4647,16306,35.30
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2009,242783,289489,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2010,242783,303161,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2011,242783,129461,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2012,242783,59,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2013,187287,483,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2014,123016,1273,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2015,100793,1470,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2016,76212,1489,35.11
18,PGE Górnictwo i Energetyka Konwencjonalna S.A.,PL,PGE GiEK S.A. - Elektrownia Szczecin,2017,56260,1129,35.11
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2009,14763,11308,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2010,14763,13115,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2011,14763,8156,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2012,14763,7580,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2013,8081,7191,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2014,6746,5897,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2015,5560,6213,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2016,4519,6448,35.30
769,Przedsiębiorstwo Produkcyjno Usługowo Handlowe ENCo Sp. z o.o.,PL,CIEPŁOWNIA ENCO,2017,3617,7221,35.30
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2009,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2010,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2011,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2012,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2013,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2014,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2015,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2016,NA,NA,35.11
771,HUTA BATORY Sp. z o.o.,PL,KOTŁOWNIA,2017,NA,NA,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2009,421372,523547,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2010,421372,476444,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2011,421372,330389,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2012,421372,230470,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2013,157860,233089,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2014,139494,111619,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2015,119080,1403,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2016,43021,0,35.11
19,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROCIEPŁOWNIA OSTROŁĘKA A,2017,0,NA,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2009,2290616,2346181,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2010,2290616,2407251,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2011,2290616,2856343,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2012,2290616,2353343,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2013,1349730,2590758,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2014,1247687,2822961,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2015,1084471,2016088,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2016,878346,2300685,35.11
20,ENERGA Elektrownie Ostrołęka S.A.,PL,ELEKTROWNIA OSTROŁĘKA B,2017,702816,2320639,35.11
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2009,7355,6459,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2010,7355,6912,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2011,7355,5984,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2012,7355,6165,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2013,5731,6205,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2014,4927,6685,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2015,4364,6861,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2016,3819,7473,35.30
773,"Przedsiębiorstwo Ciepłowniczo-Usługowe ""Piaseczno""",PL,CIEPŁOWNIA PIASECZNO,2017,3289,7966,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2009,6606,6139,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2010,6606,7391,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2011,6606,7815,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2012,6606,9195,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2013,9637,7643,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2014,8749,3737,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2015,7686,3229,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2016,4464,3298,35.30
775,PEC Geotermia Podhalańska S.A.,PL,CIEPŁOWNIA  ZAKOPANE,2017,1614,3842,35.30
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2009,6100579,6100275,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2010,6100579,5235064,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2011,6100579,5682058,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2012,6100579,5903008,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2013,3624320,5931849,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2014,5836,5259965,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2015,5170,5371308,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2016,4525,5365079,35.11
21,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA PĄTNÓW,2017,3900,4766368,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2009,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2010,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2011,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2012,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2013,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2014,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2015,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2016,NA,NA,35.11
776,"Polska Ceramika Ogniotrwała ""Żarów"" S.A.",PL,CIEPŁOWNIA,2017,NA,NA,35.11
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2009,16274,13777,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2010,16274,17818,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2011,16274,14734,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2012,16274,16245,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2013,11227,14461,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2014,9420,13487,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2015,7786,12717,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2016,6325,15536,35.30
778,Przedsiębiorstwo Energetyki Cieplnej Lubań Sp.z oo,PL,CIEPŁOWNIE PIAST I SRÓDMIEŚCIE - LUBAŃ,2017,5355,18026,35.30
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2009,14153,13790,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2010,14153,5945,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2011,0,NA,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2012,0,NA,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2013,NA,NA,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2014,NA,NA,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2015,NA,NA,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2016,NA,NA,35.11
780,PEC Sp z o.o. MIŃSK MAZOWIECKI,PL,CIEPŁOWNIA MIŃSK MAZOWIECKI,2017,NA,NA,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2009,2058394,893249,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2010,2058394,816054,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2011,2058394,635646,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2012,2058394,629323,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2013,326224,675320,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2014,96141,697187,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2015,79855,628153,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2016,65242,626543,35.11
22,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA KONIN,2017,52226,641379,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2009,3526553,4073310,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2010,3526553,3998568,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2011,3526553,4087031,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2012,3526553,3326817,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2013,472262,3989590,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2014,41861,4128412,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2015,36373,3908045,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2016,31492,3436640,35.11
23,Zespół Elektrowni Pątnów-Adamów-Konin SA,PL,ELEKTROWNIA ADAMÓW,2017,27191,2852921,35.11
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2009,16279,11710,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2010,16279,11625,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2011,16279,11356,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2012,16279,11226,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2013,10688,11524,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2014,8772,10258,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2015,7069,10193,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2016,5571,10106,35.00
784,Veolia Energia Poznań S.A,PL,Kotłownia Rejonowa C-26,2017,4270,10315,35.00
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2009,1296086,1019100,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2010,1296086,889311,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2011,1296086,920688,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2012,1296086,884746,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2013,184206,938560,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2014,153487,920696,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2015,125956,1082121,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2016,101528,1181539,35.11
24,CEZ Chorzów S.A.,PL,CEZ Chorzów S.A.,2017,80062,1354606,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2009,8245,11173,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2010,8245,282,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2011,0,NA,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2012,0,NA,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2013,NA,NA,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2014,NA,NA,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2015,NA,NA,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2016,NA,NA,35.11
785,"Zakłady Sprzętu Precyzyjnego ""NIEWIADÓW"" S.A.",PL,KOTŁOWNIA NIEWIADÓW,2017,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2009,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2010,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2011,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2012,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2013,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2014,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2015,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2016,NA,NA,35.11
787,Powiatowy Zakład Opieki Zdrowotnej w Starachowicac,PL,KOTŁOWNIA,2017,NA,NA,35.11
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2009,29573,26386,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2010,29573,28922,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2011,29573,26644,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2012,29573,28204,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2013,17546,25773,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2014,14425,22403,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2015,11644,22005,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2016,9197,23043,35.30
788,Miejskie Przedsiębiorstwo Gospodarki Komunalnej Sp. z o.o.,PL,Ciepłownia HANKÓWKA,2017,7069,23774,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2009,47364,33246,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2010,47364,30390,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2011,47364,18719,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2012,47364,16195,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2013,10649,17623,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2014,9431,17194,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2015,5756,30276,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2016,9770,40020,35.30
25,Elektrociepłownia Andrychów,PL,Elektrociepłownia Andrychów Spółka z o.o.,2017,8407,35058,35.30
789,Elektrociepłownia Sp. z o.o.,PL,Elektrociepłownia,2009,50393,46039,35.30
789,Elektrociepłownia Sp. z o.o.,PL,Elektrociepłownia,2010,50393,49689,35.30
789,Elektrociepłownia Sp. z o.o.,PL,Elektrociepłownia,2011,50393,46690,35.30
789,Elektrociepłownia Sp. z o.o.,PL,Elektrociepłownia,2012,50393,44041,35.30
789,Elektrociepłownia Sp. z o.o.,PL,Elektrociepłownia,2013,25169,43405,35.30
789,Elektrociepłownia Sp. z o.o.,PL,Elektrociepłownia,2014,21355,42468,35.30
789,Elektrociepłownia Sp. z o.o.,PL,Elektrociepłownia,2015,17879,43903,35.30
